artist_id,createtime,count(*),gender,"count(distinct user_id)"
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-17,108,1,69
34bc4bc49a725f2686a5cf9c89985798,2015-04-17,107,2,44
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-17,367,2,203
3e395c6b799d3d8cb7cd501b4503b536,2015-04-17,798,2,289
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-17,831,1,443
445a257964b9689f115a69e8cc5dcb75,2015-04-17,41,1,30
4b8eb68442432c242e9242be040bacf9,2015-04-17,1692,3,780
4ee3f9c90101073c99d5440b41f07daa,2015-04-17,11,2,8
4f3f68292e50f39cd8142733512c07d6,2015-04-17,609,1,260
53dd7de874e0999634c28cdd94d21257,2015-04-17,109,2,70
5e2ef5473cbbdb335f6d51dc57845437,2015-04-17,544,2,292
61dfd882204789d7d0f70fee2b901cef,2015-04-17,63,3,48
6a493121e53d83f9e119b02942d7c8fe,2015-04-17,335,2,124
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-17,581,2,316
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-17,299,2,203
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-17,1096,1,381
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-17,131,3,78
8da51d03b8b8717431e8b902856fb45e,2015-04-17,767,2,478
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-17,91,3,43
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-17,1027,2,408
97de6333157f35467dff271d7afb0a23,2015-04-17,854,3,264
9e58afbf3fea116b0050bf56bfb4442e,2015-04-17,436,2,153
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-17,141,3,58
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-17,708,2,381
b6a175a48743caed6d035444c069ab64,2015-04-17,113,2,85
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-17,405,2,183
be0c7a23c2aa9afb45163995b9ec938c,2015-04-17,823,1,305
bf21d16799b240d6e445fa30472bd50b,2015-04-17,11,2,10
c026b84e8f23a7741d9b670e3d8973f0,2015-04-17,337,1,181
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-17,37,2,19
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-17,1570,3,810
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-17,269,1,133
d773376e46311393cd89994bf9a93043,2015-04-17,968,3,454
e087f8842fe66efa5ccee42ff791e0ca,2015-04-17,89,1,40
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-17,176,2,112
f5a5373f30de984e9142a206f94a2f46,2015-04-17,107,2,87
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-17,176,1,104
ffd47cf9cb66d226575336f0fa42ae25,2015-04-17,91,1,42
023406156015ef87f99521f3b343f71f,2015-04-18,810,3,408
025943df23acf5d3863b35fa6e0d79ec,2015-04-18,233,3,135
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-18,1518,1,377
099cd99056bf92e5f0e384465890a804,2015-04-18,1313,2,589
0c80008b0a28d356026f4b1097041689,2015-04-18,151,1,92
1339f978614ff19cd48f07e5420556d4,2015-04-18,86,2,50
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-18,612,1,259
25739ad1c56a511fcac86018ac4e49bb,2015-04-18,47,1,37
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-18,197,3,109
2b7fedeea967becd9408b896de8ff903,2015-04-18,8,1,6
2e14d32266ee6b4678595f8f50c369ac,2015-04-18,1972,1,1021
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-18,1047,2,417
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-18,90,1,62
34bc4bc49a725f2686a5cf9c89985798,2015-04-18,83,2,66
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-18,387,2,206
3e395c6b799d3d8cb7cd501b4503b536,2015-04-18,725,2,318
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-18,779,1,428
445a257964b9689f115a69e8cc5dcb75,2015-04-18,48,1,34
4b8eb68442432c242e9242be040bacf9,2015-04-18,1394,3,781
4ee3f9c90101073c99d5440b41f07daa,2015-04-18,27,2,9
4f3f68292e50f39cd8142733512c07d6,2015-04-18,590,1,281
53dd7de874e0999634c28cdd94d21257,2015-04-18,93,2,53
5e2ef5473cbbdb335f6d51dc57845437,2015-04-18,482,2,264
61dfd882204789d7d0f70fee2b901cef,2015-04-18,87,3,61
6a493121e53d83f9e119b02942d7c8fe,2015-04-18,358,2,189
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-18,489,2,298
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-18,285,2,186
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-18,835,1,376
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-18,189,3,91
8da51d03b8b8717431e8b902856fb45e,2015-04-18,1036,2,485
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-18,84,3,42
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-18,928,2,410
97de6333157f35467dff271d7afb0a23,2015-04-18,817,3,260
9e58afbf3fea116b0050bf56bfb4442e,2015-04-18,550,2,141
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-18,187,3,77
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-18,701,2,363
b6a175a48743caed6d035444c069ab64,2015-04-18,155,2,99
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-18,335,2,188
be0c7a23c2aa9afb45163995b9ec938c,2015-04-18,651,1,247
bf21d16799b240d6e445fa30472bd50b,2015-04-18,26,2,13
c026b84e8f23a7741d9b670e3d8973f0,2015-04-18,326,1,175
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-18,87,2,19
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-18,1817,3,789
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-18,211,1,117
d773376e46311393cd89994bf9a93043,2015-04-18,1010,3,465
e087f8842fe66efa5ccee42ff791e0ca,2015-04-18,136,1,37
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-18,232,2,119
f5a5373f30de984e9142a206f94a2f46,2015-04-18,126,2,85
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-18,217,1,108
ffd47cf9cb66d226575336f0fa42ae25,2015-04-18,81,1,39
023406156015ef87f99521f3b343f71f,2015-04-19,811,3,461
025943df23acf5d3863b35fa6e0d79ec,2015-04-19,344,3,136
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-19,1777,1,381
099cd99056bf92e5f0e384465890a804,2015-04-19,926,2,587
0c80008b0a28d356026f4b1097041689,2015-04-19,155,1,93
1339f978614ff19cd48f07e5420556d4,2015-04-19,82,2,46
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-19,630,1,232
25739ad1c56a511fcac86018ac4e49bb,2015-04-19,71,1,40
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-19,186,3,105
2b7fedeea967becd9408b896de8ff903,2015-04-19,9,1,8
2e14d32266ee6b4678595f8f50c369ac,2015-04-19,2077,1,949
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-19,929,2,424
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-19,124,1,78
34bc4bc49a725f2686a5cf9c89985798,2015-04-19,91,2,63
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-19,333,2,188
3e395c6b799d3d8cb7cd501b4503b536,2015-04-19,649,2,351
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-19,890,1,441
445a257964b9689f115a69e8cc5dcb75,2015-04-19,56,1,29
4b8eb68442432c242e9242be040bacf9,2015-04-19,1506,3,798
4ee3f9c90101073c99d5440b41f07daa,2015-04-19,39,2,10
4f3f68292e50f39cd8142733512c07d6,2015-04-19,474,1,284
53dd7de874e0999634c28cdd94d21257,2015-04-19,112,2,61
5e2ef5473cbbdb335f6d51dc57845437,2015-04-19,493,2,274
61dfd882204789d7d0f70fee2b901cef,2015-04-19,77,3,50
6a493121e53d83f9e119b02942d7c8fe,2015-04-19,364,2,171
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-19,493,2,290
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-19,406,2,260
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-19,988,1,396
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-19,159,3,78
8da51d03b8b8717431e8b902856fb45e,2015-04-19,831,2,486
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-19,98,3,44
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-19,1220,2,398
97de6333157f35467dff271d7afb0a23,2015-04-19,685,3,230
9e58afbf3fea116b0050bf56bfb4442e,2015-04-19,389,2,151
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-19,166,3,57
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-19,869,2,414
b6a175a48743caed6d035444c069ab64,2015-04-19,122,2,83
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-19,358,2,205
be0c7a23c2aa9afb45163995b9ec938c,2015-04-19,598,1,277
bf21d16799b240d6e445fa30472bd50b,2015-04-19,8,2,7
c026b84e8f23a7741d9b670e3d8973f0,2015-04-19,295,1,184
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-19,49,2,24
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-19,1665,3,759
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-19,259,1,137
d773376e46311393cd89994bf9a93043,2015-04-19,871,3,411
e087f8842fe66efa5ccee42ff791e0ca,2015-04-19,49,1,31
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-19,174,2,113
f5a5373f30de984e9142a206f94a2f46,2015-04-19,93,2,69
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-19,128,1,96
ffd47cf9cb66d226575336f0fa42ae25,2015-04-19,67,1,38
023406156015ef87f99521f3b343f71f,2015-04-20,697,3,428
025943df23acf5d3863b35fa6e0d79ec,2015-04-20,475,3,152
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-20,1373,1,352
099cd99056bf92e5f0e384465890a804,2015-04-20,1023,2,620
0c80008b0a28d356026f4b1097041689,2015-04-20,148,1,98
1339f978614ff19cd48f07e5420556d4,2015-04-20,54,2,39
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-20,459,1,259
25739ad1c56a511fcac86018ac4e49bb,2015-04-20,68,1,42
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-20,168,3,102
2b7fedeea967becd9408b896de8ff903,2015-04-20,9,1,8
2e14d32266ee6b4678595f8f50c369ac,2015-04-20,1753,1,963
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-20,985,2,417
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-20,106,1,69
34bc4bc49a725f2686a5cf9c89985798,2015-04-20,106,2,62
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-20,363,2,212
3e395c6b799d3d8cb7cd501b4503b536,2015-04-20,787,2,350
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-20,729,1,424
445a257964b9689f115a69e8cc5dcb75,2015-04-20,55,1,34
4b8eb68442432c242e9242be040bacf9,2015-04-20,1777,3,815
4ee3f9c90101073c99d5440b41f07daa,2015-04-20,28,2,14
4f3f68292e50f39cd8142733512c07d6,2015-04-20,485,1,245
53dd7de874e0999634c28cdd94d21257,2015-04-20,98,2,62
5e2ef5473cbbdb335f6d51dc57845437,2015-04-20,597,2,311
61dfd882204789d7d0f70fee2b901cef,2015-04-20,143,3,59
6a493121e53d83f9e119b02942d7c8fe,2015-04-20,347,2,249
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-20,484,2,297
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-20,309,2,197
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-20,1118,1,374
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-20,134,3,81
8da51d03b8b8717431e8b902856fb45e,2015-04-20,766,2,459
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-20,81,3,41
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-20,964,2,387
97de6333157f35467dff271d7afb0a23,2015-04-20,847,3,243
9e58afbf3fea116b0050bf56bfb4442e,2015-04-20,331,2,168
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-20,100,3,55
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-20,672,2,415
b6a175a48743caed6d035444c069ab64,2015-04-20,111,2,80
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-20,368,2,218
be0c7a23c2aa9afb45163995b9ec938c,2015-04-20,547,1,265
bf21d16799b240d6e445fa30472bd50b,2015-04-20,14,2,13
c026b84e8f23a7741d9b670e3d8973f0,2015-04-20,352,1,191
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-20,70,2,16
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-20,1794,3,841
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-20,296,1,145
d773376e46311393cd89994bf9a93043,2015-04-20,1166,3,543
e087f8842fe66efa5ccee42ff791e0ca,2015-04-20,76,1,45
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-20,201,2,125
f5a5373f30de984e9142a206f94a2f46,2015-04-20,78,2,56
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-20,165,1,101
ffd47cf9cb66d226575336f0fa42ae25,2015-04-20,62,1,40
023406156015ef87f99521f3b343f71f,2015-04-21,882,3,462
025943df23acf5d3863b35fa6e0d79ec,2015-04-21,340,3,170
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-21,1146,1,339
099cd99056bf92e5f0e384465890a804,2015-04-21,917,2,593
0c80008b0a28d356026f4b1097041689,2015-04-21,135,1,94
1339f978614ff19cd48f07e5420556d4,2015-04-21,55,2,40
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-21,541,1,239
25739ad1c56a511fcac86018ac4e49bb,2015-04-21,78,1,30
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-21,211,3,124
2b7fedeea967becd9408b896de8ff903,2015-04-21,7,1,4
2e14d32266ee6b4678595f8f50c369ac,2015-04-21,2008,1,1023
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-21,937,2,384
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-21,136,1,66
34bc4bc49a725f2686a5cf9c89985798,2015-04-21,103,2,57
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-21,409,2,211
3e395c6b799d3d8cb7cd501b4503b536,2015-04-21,880,2,373
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-21,739,1,406
445a257964b9689f115a69e8cc5dcb75,2015-04-21,101,1,47
4b8eb68442432c242e9242be040bacf9,2015-04-21,1655,3,892
4ee3f9c90101073c99d5440b41f07daa,2015-04-21,26,2,15
4f3f68292e50f39cd8142733512c07d6,2015-04-21,518,1,237
53dd7de874e0999634c28cdd94d21257,2015-04-21,127,2,73
5e2ef5473cbbdb335f6d51dc57845437,2015-04-21,643,2,302
61dfd882204789d7d0f70fee2b901cef,2015-04-21,94,3,54
6a493121e53d83f9e119b02942d7c8fe,2015-04-21,335,2,213
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-21,604,2,375
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-21,275,2,185
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-21,1057,1,403
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-21,177,3,93
8da51d03b8b8717431e8b902856fb45e,2015-04-21,842,2,475
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-21,64,3,42
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-21,1028,2,398
97de6333157f35467dff271d7afb0a23,2015-04-21,905,3,259
9e58afbf3fea116b0050bf56bfb4442e,2015-04-21,381,2,151
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-21,91,3,54
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-21,711,2,394
b6a175a48743caed6d035444c069ab64,2015-04-21,113,2,80
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-21,312,2,208
be0c7a23c2aa9afb45163995b9ec938c,2015-04-21,559,1,247
bf21d16799b240d6e445fa30472bd50b,2015-04-21,19,2,8
c026b84e8f23a7741d9b670e3d8973f0,2015-04-21,310,1,195
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-21,32,2,13
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-21,1945,3,871
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-21,300,1,133
d773376e46311393cd89994bf9a93043,2015-04-21,1184,3,479
e087f8842fe66efa5ccee42ff791e0ca,2015-04-21,104,1,50
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-21,159,2,111
f5a5373f30de984e9142a206f94a2f46,2015-04-21,144,2,90
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-21,174,1,111
ffd47cf9cb66d226575336f0fa42ae25,2015-04-21,75,1,41
023406156015ef87f99521f3b343f71f,2015-04-22,890,3,470
025943df23acf5d3863b35fa6e0d79ec,2015-04-22,379,3,173
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-22,1166,1,347
099cd99056bf92e5f0e384465890a804,2015-04-22,1011,2,593
0c80008b0a28d356026f4b1097041689,2015-04-22,191,1,125
1339f978614ff19cd48f07e5420556d4,2015-04-22,65,2,49
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-22,546,1,258
25739ad1c56a511fcac86018ac4e49bb,2015-04-22,87,1,46
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-22,182,3,106
2b7fedeea967becd9408b896de8ff903,2015-04-22,7,1,4
2e14d32266ee6b4678595f8f50c369ac,2015-04-22,1957,1,1029
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-22,1125,2,371
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-22,146,1,79
34bc4bc49a725f2686a5cf9c89985798,2015-04-22,113,2,74
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-22,384,2,196
3e395c6b799d3d8cb7cd501b4503b536,2015-04-22,735,2,367
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-22,862,1,468
445a257964b9689f115a69e8cc5dcb75,2015-04-22,63,1,47
4b8eb68442432c242e9242be040bacf9,2015-04-22,1561,3,840
4ee3f9c90101073c99d5440b41f07daa,2015-04-22,18,2,13
4f3f68292e50f39cd8142733512c07d6,2015-04-22,399,1,221
53dd7de874e0999634c28cdd94d21257,2015-04-22,111,2,71
5e2ef5473cbbdb335f6d51dc57845437,2015-04-22,513,2,280
61dfd882204789d7d0f70fee2b901cef,2015-04-22,73,3,44
6a493121e53d83f9e119b02942d7c8fe,2015-04-22,315,2,195
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-22,577,2,304
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-22,290,2,205
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-22,1158,1,433
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-22,159,3,83
8da51d03b8b8717431e8b902856fb45e,2015-04-22,824,2,491
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-22,79,3,41
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-22,961,2,406
97de6333157f35467dff271d7afb0a23,2015-04-22,956,3,281
9e58afbf3fea116b0050bf56bfb4442e,2015-04-22,362,2,143
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-22,109,3,67
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-22,643,2,393
b6a175a48743caed6d035444c069ab64,2015-04-22,140,2,96
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-22,465,2,228
be0c7a23c2aa9afb45163995b9ec938c,2015-04-22,570,1,258
bf21d16799b240d6e445fa30472bd50b,2015-04-22,14,2,8
c026b84e8f23a7741d9b670e3d8973f0,2015-04-22,303,1,190
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-22,24,2,16
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-22,2062,3,915
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-22,295,1,138
d773376e46311393cd89994bf9a93043,2015-04-22,1064,3,477
e087f8842fe66efa5ccee42ff791e0ca,2015-04-22,166,1,37
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-22,191,2,112
f5a5373f30de984e9142a206f94a2f46,2015-04-22,120,2,85
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-22,237,1,119
ffd47cf9cb66d226575336f0fa42ae25,2015-04-22,94,1,42
023406156015ef87f99521f3b343f71f,2015-04-23,704,3,388
025943df23acf5d3863b35fa6e0d79ec,2015-04-23,348,3,111
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-23,1241,1,341
099cd99056bf92e5f0e384465890a804,2015-04-23,1011,2,615
0c80008b0a28d356026f4b1097041689,2015-04-23,162,1,97
1339f978614ff19cd48f07e5420556d4,2015-04-23,46,2,29
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-23,489,1,244
25739ad1c56a511fcac86018ac4e49bb,2015-04-23,72,1,34
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-23,199,3,124
2b7fedeea967becd9408b896de8ff903,2015-04-23,7,1,4
2e14d32266ee6b4678595f8f50c369ac,2015-04-23,1858,1,1031
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-23,905,2,443
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-23,116,1,74
34bc4bc49a725f2686a5cf9c89985798,2015-04-23,56,2,38
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-23,327,2,198
3e395c6b799d3d8cb7cd501b4503b536,2015-04-23,634,2,322
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-23,795,1,466
445a257964b9689f115a69e8cc5dcb75,2015-04-23,65,1,37
4b8eb68442432c242e9242be040bacf9,2015-04-23,1791,3,917
4ee3f9c90101073c99d5440b41f07daa,2015-04-23,22,2,17
4f3f68292e50f39cd8142733512c07d6,2015-04-23,437,1,236
53dd7de874e0999634c28cdd94d21257,2015-04-23,96,2,67
5e2ef5473cbbdb335f6d51dc57845437,2015-04-23,539,2,301
61dfd882204789d7d0f70fee2b901cef,2015-04-23,82,3,53
6a493121e53d83f9e119b02942d7c8fe,2015-04-23,284,2,178
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-23,500,2,317
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-23,310,2,196
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-23,1087,1,444
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-23,144,3,92
8da51d03b8b8717431e8b902856fb45e,2015-04-23,818,2,496
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-23,84,3,43
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-23,1037,2,383
97de6333157f35467dff271d7afb0a23,2015-04-23,824,3,257
9e58afbf3fea116b0050bf56bfb4442e,2015-04-23,487,2,169
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-23,102,3,55
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-23,627,2,395
b6a175a48743caed6d035444c069ab64,2015-04-23,99,2,66
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-23,345,2,215
be0c7a23c2aa9afb45163995b9ec938c,2015-04-23,550,1,243
bf21d16799b240d6e445fa30472bd50b,2015-04-23,9,2,9
c026b84e8f23a7741d9b670e3d8973f0,2015-04-23,322,1,183
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-23,40,2,12
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-23,1879,3,843
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-23,271,1,141
d773376e46311393cd89994bf9a93043,2015-04-23,1047,3,451
e087f8842fe66efa5ccee42ff791e0ca,2015-04-23,258,1,41
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-23,168,2,115
f5a5373f30de984e9142a206f94a2f46,2015-04-23,129,2,82
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-23,210,1,100
ffd47cf9cb66d226575336f0fa42ae25,2015-04-23,81,1,48
023406156015ef87f99521f3b343f71f,2015-04-24,795,3,386
025943df23acf5d3863b35fa6e0d79ec,2015-04-24,322,3,112
03c6699ea836decbc5c8fc2dbae7bd3b,2015-04-24,980,1,300
099cd99056bf92e5f0e384465890a804,2015-04-24,1105,2,606
0c80008b0a28d356026f4b1097041689,2015-04-24,181,1,113
1339f978614ff19cd48f07e5420556d4,2015-04-24,65,2,48
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-24,424,1,244
25739ad1c56a511fcac86018ac4e49bb,2015-04-24,111,1,61
28e32be6ba67e0c6fdfdff80ce07dfd4,2015-04-24,174,3,116
2b7fedeea967becd9408b896de8ff903,2015-04-24,4,1,4
2e14d32266ee6b4678595f8f50c369ac,2015-04-24,2010,1,1039
2ec1450a1389d4e3fc2a9a76c9378bb3,2015-04-24,990,2,430
33fd0a2cfcfd24e114707bba71ca1de9,2015-04-24,82,1,63
34bc4bc49a725f2686a5cf9c89985798,2015-04-24,85,2,58
3964ee41d4e2ade1957a9135afe1b8dc,2015-04-24,380,2,213
3e395c6b799d3d8cb7cd501b4503b536,2015-04-24,701,2,343
40bbb0da5570702dd6ff3af5e9e3aea6,2015-04-24,864,1,466
445a257964b9689f115a69e8cc5dcb75,2015-04-24,130,1,40
4b8eb68442432c242e9242be040bacf9,2015-04-24,1715,3,814
4ee3f9c90101073c99d5440b41f07daa,2015-04-24,31,2,14
4f3f68292e50f39cd8142733512c07d6,2015-04-24,460,1,235
53dd7de874e0999634c28cdd94d21257,2015-04-24,123,2,74
5e2ef5473cbbdb335f6d51dc57845437,2015-04-24,613,2,290
61dfd882204789d7d0f70fee2b901cef,2015-04-24,90,3,50
6a493121e53d83f9e119b02942d7c8fe,2015-04-24,270,2,169
6bb4c3bbdb6f5a96d643320c6b6005f5,2015-04-24,683,2,336
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-24,294,2,219
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-24,911,1,423
82fda1f850a9fe22e41b5c8dadaff4ac,2015-04-24,178,3,91
8da51d03b8b8717431e8b902856fb45e,2015-04-24,941,2,498
8f29cbc2a555034643d66f9e83dd7a7a,2015-04-24,158,3,44
8fb3cef29f2c266af4c9ecef3b780e97,2015-04-24,977,2,424
97de6333157f35467dff271d7afb0a23,2015-04-24,694,3,239
9e58afbf3fea116b0050bf56bfb4442e,2015-04-24,391,2,146
9f69ffd8852196e02cfa19b5cd9bc432,2015-04-24,148,3,57
ac43c6ce2f9df4adfbb05edd97cecbcc,2015-04-24,792,2,416
b6a175a48743caed6d035444c069ab64,2015-04-24,135,2,88
b7522cc91cf57ada15de2298bfd6a3ee,2015-04-24,352,2,216
be0c7a23c2aa9afb45163995b9ec938c,2015-04-24,727,1,281
bf21d16799b240d6e445fa30472bd50b,2015-04-24,16,2,11
c026b84e8f23a7741d9b670e3d8973f0,2015-04-24,305,1,182
c5eac1d455675dfbc99f6c70f7b3971f,2015-04-24,56,2,18
c5f0170f87a2fbb17bf65dc858c745e2,2015-04-24,1936,3,863
ca6db6d4f02b7b946c57fc389e67dd7e,2015-04-24,237,1,138
d773376e46311393cd89994bf9a93043,2015-04-24,1087,3,439
e087f8842fe66efa5ccee42ff791e0ca,2015-04-24,176,1,47
e6e2fff03cc32ee9777de2c2ed5bac30,2015-04-24,153,2,110
f5a5373f30de984e9142a206f94a2f46,2015-04-24,128,2,88
f6e0f05fde7637afb8f8bc6bda74ca24,2015-04-24,227,1,128
ffd47cf9cb66d226575336f0fa42ae25,2015-04-24,84,1,45
023406156015ef87f99521f3b343f71f,2015-04-25,614,3,356
